roi,quantile,R0,United States_avg,ar,car,ifr,ir,loo,lp__rhat,waic,n_data_pts,t0
Equatorial Guinea,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,160.0,105.0
Equatorial Guinea,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,160.0,105.0
Equatorial Guinea,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,105.0
Equatorial Guinea,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,105.0
Eritrea,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,89.0
Eritrea,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,89.0
Eritrea,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,89.0
Eritrea,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,89.0
Eritrea,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,89.0
Eritrea,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,89.0
Eritrea,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,89.0
Estonia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,753.0,66.0
Estonia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,753.0,66.0
Estonia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,753.0,66.0
Estonia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,753.0,66.0
Estonia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,753.0,66.0
Estonia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,66.0
Estonia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,66.0
Eswatini,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,684.0,109.0
Eswatini,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,684.0,109.0
Eswatini,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,684.0,109.0
Eswatini,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,684.0,109.0
Eswatini,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,684.0,109.0
Eswatini,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,109.0
Eswatini,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,109.0
Ethiopia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,836.0,89.0
Ethiopia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,836.0,89.0
Ethiopia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,836.0,89.0
Ethiopia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,836.0,89.0
Ethiopia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,836.0,89.0
Ethiopia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,89.0
Ethiopia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,89.0
Fiji,0.025,0.9206642262497252,0.46075191267558696,5.107350331165485e-05,0.08892291692778567,0.014949952209801566,5.107089494213285e-05,404.0120999623278,,402.0305801158107,50.0,95.0
Fiji,0.25,1.1453965469188767,0.5731180730101627,8.365147796637816e-05,0.15241250178436747,0.02559366026623138,8.364448098192016e-05,575.8917428418417,,572.2407534357327,50.0,95.0
Fiji,0.5,1.2748082375137284,0.6378239183075886,0.00011025589524220572,0.2010455333382558,0.034418977848618616,0.00011024374021993291,666.0771812522499,,661.5502193247752,50.0,95.0
Fiji,0.75,1.4168530725343471,0.7088463358178979,0.0001468577130696738,0.26170735050382155,0.04702781457792021,0.00014683614904862854,756.2626196626584,,750.8596852138178,50.0,95.0
Fiji,0.975,1.7312145123962743,0.8660270557488615,0.0002578263386176514,0.4116120989079132,0.08742315482150427,0.0002577598813311424,928.1422625421724,,921.0698585337398,50.0,95.0
Fiji,mean,1.2879077510382126,0.6443736750698307,0.00012161160177758032,0.21417006586184706,0.03788208869745665,0.00012159387098662119,666.0771812522499,1.0005373445927392,661.5502193247752,50.0,95.0
Fiji,std,0.2060523079303028,0.10344595351587574,5.426386432841015e-05,0.08239230510429292,0.01986101338353037,5.424589420504278e-05,133.70913106417166,0.0,132.41041226064476,50.0,95.0
Finland,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,527.0,65.0
Finland,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,527.0,65.0
Finland,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,527.0,65.0
Finland,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,527.0,65.0
Finland,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,527.0,65.0
Finland,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,65.0
Finland,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,65.0
France,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,901.0,39.0
France,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,901.0,39.0
France,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,901.0,39.0
France,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,901.0,39.0
France,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,901.0,39.0
France,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,39.0
France,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,39.0
Gabon,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,348.0,91.0
Gabon,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,348.0,91.0
Gabon,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,348.0,91.0
Gabon,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,348.0,91.0
Gabon,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,348.0,91.0
Gabon,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,91.0
Gabon,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,91.0
Gambia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,343.0,102.0
Gambia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,343.0,102.0
Gambia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,343.0,102.0
Gambia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,343.0,102.0
Gambia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,343.0,102.0
Gambia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,102.0
Gambia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,102.0
Georgia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,813.0,68.0
Georgia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,813.0,68.0
Georgia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,813.0,68.0
Georgia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,813.0,68.0
Georgia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,813.0,68.0
Georgia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,68.0
Georgia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,68.0
Germany,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1010.0,57.0
Germany,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1010.0,57.0
Germany,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1010.0,57.0
Germany,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1010.0,57.0
Germany,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1010.0,57.0
Germany,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,57.0
Germany,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,57.0
Ghana,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,564.0,80.0
Ghana,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,564.0,80.0
Ghana,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,564.0,80.0
Ghana,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,564.0,80.0
Ghana,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,564.0,80.0
Ghana,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,80.0
Ghana,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,80.0
Greece,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,634.0,65.0
Greece,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,634.0,65.0
Greece,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,634.0,65.0
Greece,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,634.0,65.0
Greece,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,634.0,65.0
Greece,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,65.0
Greece,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,65.0
Grenada,0.025,0.8096338359020898,0.40523671750176926,0.0001576579381526461,0.2430499034896869,0.01577562005882835,0.00015763306965656335,614.4059299027557,,594.9786703416252,61.0,86.0
Grenada,0.25,0.9958431205819837,0.4983413598417162,0.00021928945594005617,0.3740584307148862,0.030530633105126638,0.00021924134542374482,1033.7536761900894,,1027.9998793917148,61.0,86.0
Grenada,0.5,1.1014952407228802,0.5511674199121644,0.00026252291474505944,0.4437856309005415,0.04325339570667706,0.00026245396130945896,1253.785901715777,,1255.2065859274194,61.0,86.0
Grenada,0.75,1.2145969181461371,0.6077182586237929,0.0003185443266698076,0.5116243240187061,0.05954462745550977,0.0003184427969376388,1473.818127241465,,1482.4132924631235,61.0,86.0
Grenada,0.975,1.456642287987642,0.7287409435445453,0.0004950450905452226,0.6386039033766684,0.11182195953540568,0.000494799833367945,1893.1658735287986,,1915.4345015132128,61.0,86.0
Grenada,mean,1.1101069778672494,0.5554732884843491,0.00027843456829316165,0.4427333926028306,0.04780016203672513,0.00027834935564812743,1253.785901715777,1.0002883023372515,1255.2065859274194,61.0,86.0
Grenada,std,0.16540039019073793,0.0831199946460933,8.738801484684752e-05,0.08712114569081196,0.024589066801912626,8.732707037919928e-05,326.2202657071094,0.0,336.85716716918654,61.0,86.0
Guatemala,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,81.0
Guatemala,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,81.0
Guatemala,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,81.0
Guatemala,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,81.0
Guatemala,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,81.0
Guatemala,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,81.0
Guatemala,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,81.0
Guinea,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,573.0,89.0
Guinea,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,573.0,89.0
Guinea,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,573.0,89.0
Guinea,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,573.0,89.0
Guinea,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,573.0,89.0
Guinea,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,89.0
Guinea,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,89.0
Guinea-Bissau,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,154.0,90.0
Guinea-Bissau,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,154.0,90.0
Guinea-Bissau,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,154.0,90.0
Guinea-Bissau,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,154.0,90.0
Guinea-Bissau,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,154.0,90.0
Guinea-Bissau,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,90.0
Guinea-Bissau,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,90.0
Guyana,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,82.0
Guyana,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,82.0
Guyana,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,82.0
Guyana,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,82.0
Guyana,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,82.0
Guyana,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,82.0
Guyana,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,82.0
Haiti,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,481.0,84.0
Haiti,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,481.0,84.0
Haiti,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,481.0,84.0
Haiti,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,481.0,84.0
Haiti,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,481.0,84.0
Haiti,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,84.0
Haiti,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,84.0
Holy See,0.025,0.9361286598263872,0.46848412946391793,0.0282735931188871,0.07349805523040266,0.01079848622542894,0.027496177386832632,28.547888534940057,,20.99869125745096,4.0,286.0
Holy See,0.25,1.1990785455558421,0.5999590723286454,0.045072804486776884,0.13952718155878568,0.0246842281945089,0.04312886556150819,237.59665684769908,,241.9224308076057,4.0,286.0
Holy See,0.5,1.3519953540216676,0.6764174765615582,0.05868244711233344,0.19246354018650536,0.03610640679077965,0.0554296968573864,347.28477641551734,,357.84136089616885,4.0,286.0
Holy See,0.75,1.519725012918178,0.7602823060098134,0.07825227591045503,0.2380592994626009,0.049884639362347855,0.07257325364261212,456.9728959833357,,473.7602909847319,4.0,286.0
Holy See,0.975,1.8689315882519255,0.9348855936766871,0.1449223265103131,0.33661386749386624,0.0836286929344048,0.1265783041822888,666.0216642960947,,694.6840305348865,4.0,286.0
Holy See,mean,1.365873374005628,0.6833564865535383,0.0657971948990029,0.19821812319013546,0.0392120410606192,0.06098200576706154,347.28477641551734,1.0006633532557003,357.84136089616885,4.0,286.0
Holy See,std,0.2378672732087568,0.11935343615510274,0.031038614283194387,0.06328913199126157,0.01916782212075146,0.025920268664284426,162.62384941495515,0.0,171.86166291609936,4.0,286.0
Honduras,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,864.0,80.0
Honduras,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,864.0,80.0
Honduras,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,864.0,80.0
Honduras,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,864.0,80.0
Honduras,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,864.0,80.0
Honduras,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,80.0
Honduras,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,80.0
Hungary,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,932.0,73.0
Hungary,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,932.0,73.0
Hungary,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,932.0,73.0
Hungary,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,932.0,73.0
Hungary,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,932.0,73.0
Hungary,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,73.0
Hungary,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,73.0
Iceland,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,63.0
Iceland,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,63.0
Iceland,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,63.0
Iceland,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,63.0
Iceland,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,63.0
Iceland,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,63.0
Iceland,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,63.0
India,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,64.0
India,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,64.0
India,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,64.0
India,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,64.0
India,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,64.0
India,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,64.0
India,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,64.0
Indonesia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1003.0,69.0
Indonesia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1003.0,69.0
Indonesia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1003.0,69.0
Indonesia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1003.0,69.0
Indonesia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1003.0,69.0
Indonesia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,69.0
Indonesia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,69.0
Iran,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1057.0,52.0
Iran,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1057.0,52.0
Iran,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1057.0,52.0
Iran,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1057.0,52.0
Iran,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1057.0,52.0
Iran,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,52.0
Iran,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,52.0
Iraq,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1006.0,60.0
Iraq,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1006.0,60.0
Iraq,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1006.0,60.0
Iraq,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1006.0,60.0
Iraq,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1006.0,60.0
Iraq,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,60.0
Iraq,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,60.0
Ireland,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,66.0
Ireland,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,66.0
Ireland,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,66.0
Ireland,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,66.0
Ireland,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,605.0,66.0
Ireland,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,66.0
Ireland,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,66.0
Israel,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,987.0,62.0
Israel,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,987.0,62.0
Israel,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,987.0,62.0
Israel,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,987.0,62.0
Israel,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,987.0,62.0
Israel,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,62.0
Israel,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,62.0
Italy,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1060.0,52.0
Italy,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1060.0,52.0
Italy,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1060.0,52.0
Italy,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1060.0,52.0
Italy,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1060.0,52.0
Italy,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,52.0
Italy,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,52.0
Jamaica,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,714.0,73.0
Jamaica,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,714.0,73.0
Jamaica,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,714.0,73.0
Jamaica,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,714.0,73.0
Jamaica,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,714.0,73.0
Jamaica,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,73.0
Jamaica,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,73.0
Japan,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1007.0,32.0
Japan,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1007.0,32.0
Japan,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1007.0,32.0
Japan,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1007.0,32.0
Japan,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,1007.0,32.0
Japan,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,32.0
Japan,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,32.0
Jordan,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,796.0,75.0
Jordan,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,796.0,75.0
Jordan,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,796.0,75.0
Jordan,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,796.0,75.0
Jordan,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,796.0,75.0
