roi,quantile,param,SICRdiscrete1Nwk,SICRdiscrete2Nwk,SICRdiscrete3Nwk,SICRdiscrete4Nwk,SICRdiscrete5Nwk,SICRdiscrete6Nwk,SICRdiscreteNwk,model_contributions_loo,model_contributions_waic
US_NH,mean,loo,355375.7002,344458.0852,342022.1478,498573.168,343210.5275,340114.0968278833,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,mean,waic,2668965.85,530556.8984,424362.2409,45554857.33,509669.8717,430863.2031188928,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,std,loo,47560.39367,46317.82649,46893.93881,66681.71729,46208.54747,46500.81639994131,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,std,waic,1099792.749,72958.29975,59235.27246,12555952.33,71598.82801,61559.17146878825,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.025,loo,1954634.717,2108819.383,1256194.788,8466288.694,1835127.587,1987967.042022917,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.025,waic,2480697038.0,2699940986.0,1956109.649,2360974853.0,1625125653.0,3091626344.29442,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.25,loo,2642727.717,2819836.798,1631822.553,11110068.85,2494374.462,2712324.964284204,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.25,waic,6360276978.0,6412711236.0,2564448.432,3391403383.0,4555031794.0,6554474646.763624,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.5,loo,3003770.874,3192908.421,1828914.855,12497263.21,2840282.026,3092396.365939255,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.5,waic,8395896856.0,8360805886.0,2883644.463,3932070370.0,6092356781.0,8371434974.787122,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.75,loo,3364814.0310000004,3565980.044,2026007.158,13884457.58,3186189.589,3472467.7675943063,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.75,waic,10431516735.0,10308900536.0,3202840.495,4472737357.0,7629681769.0,10188395302.810621,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.975,loo,4052907.03,4276997.459,2401634.923,16528237.73,3845436.465,4196825.689855592,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,0.975,waic,14311096674.0,14021670787.0,3811179.278,5503165886.0,10559587909.0,13651243605.279823,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,mean,loo,3003770.874,3192908.421,1828914.855,12497263.21,2840282.026,3092396.365939255,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,mean,waic,8395896856.0,8360805886.0,2883644.463,3932070370.0,6092356781.0,8371434974.787122,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,std,loo,535283.3853,553116.8156,292209.4855,2056657.444,512843.3212,563494.7032843131,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NJ,std,waic,3018014547.0,2888249450.0,473240.7443,801594074.4,2279241437.0,2693829413.2643037,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NM,0.025,loo,635459.0469,599694.8712,560587.614,744506.4098,580798.3377,560895.6352873229,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.025,waic,19662730.02,3602566.768,723995.7347,105088910.9,909692.1397,727975.671562892,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.25,loo,785534.2938,725495.55,696012.2226,927718.3268,708494.304,694771.1544518179,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.25,waic,80133062.08,8552827.646,901298.1398,163156523.7,7417119.812999999,905477.7769630228,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.5,loo,864278.9416,791503.3051,767069.6643,1023849.822,775496.5185,765015.7871843544,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.5,waic,111861912.1,11150234.99,994328.9075,193624664.2,10831574.3,998613.327666388,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.75,loo,943023.5894,857511.0601,838127.1059999998,1119981.317,842498.733,835260.4199168907,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.75,waic,143590762.1,13747642.34,1087359.675,224092804.8,14246028.78,1091748.8783697535,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.975,loo,1093098.836,983311.7389,973551.7147,1303193.2340000002,970194.6993,969135.9390813856,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,0.975,waic,204061094.2,18697903.22,1264662.08,282160417.6,20753456.46,1269250.9837698843,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,mean,loo,864278.9416,791503.3051,767069.6643,1023849.822,775496.5185,765015.7871843544,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,mean,waic,111861912.1,11150234.99,994328.9075,193624664.2,10831574.3,998613.327666388,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,std,loo,116746.9895,97863.24411,105349.9207,142524.768,99337.63189,104144.84832736972,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NM,std,waic,47041263.41,3850921.897,137927.6226,45172132.78,5062277.795,138082.97409455045,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NV,0.025,loo,738794.5327,764524.5424,454877.4941,647283.7493,643804.4863,730852.5401289555,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.025,waic,331826750.2,304215626.3,699430.7982,154680484.5,25500424.21,189675753.837538,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.25,loo,1013605.422,1034494.812,600550.2582,884683.2591,860966.2678,1000159.1619212332,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.25,waic,891815490.0,729855715.2,931439.0956,297854652.5,335178938.3,871720002.8206775,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.5,loo,1157798.998,1176148.51,676984.9184,1009247.044,974911.2943,1141464.643747187,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.5,waic,1185642200.0,953189539.9,1053174.106,372978296.6,497667596.6,1229589373.3834286,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.75,loo,1301992.575,1317802.208,753419.5785,1133810.829,1088856.321,1282770.1255731408,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.75,waic,1479468910.0,1176523364.0,1174909.115,448101940.7,660156255.0,1587458743.9461794,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.975,loo,1576803.4640000004,1587772.477,899092.3426,1371210.3390000002,1306018.102,1552076.7473654188,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,0.975,waic,2039457650.0,1602163453.0,1406917.4130000002,591276108.7,969834769.1,2269502992.929319,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,mean,loo,1157798.998,1176148.51,676984.9184,1009247.044,974911.2943,1141464.643747187,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,mean,waic,1185642200.0,953189539.9,1053174.106,372978296.6,497667596.6,1229589373.3834286,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,std,loo,213781.7169,210016.0874,113322.1967,184678.5438,168935.1491,209499.82084216207,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NV,std,waic,435628132.3,331115223.9,180484.5957,111378481.4,240906045.3,530577922.73153806,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.025,loo,4096962.823,3851553.938,2452710.845,11713434.33,3218267.51,3703432.4902704735,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.025,waic,11664481760.0,4540088654.0,3917799.871,23300126850.0,-2705295060.0,8364037777.5477295,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.25,loo,5714811.069,5303138.702,3278718.923,15054874.78,4483453.655,5229288.995152546,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.25,waic,30525703027.0,19565055772.0,5266635.475,31982878790.0,14693242137.0,25754181420.113102,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.5,loo,6563697.831,6064786.831,3712126.274,16808132.27,5147298.222,6029907.588132905,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.5,waic,40422206653.0,27448672610.0,5974371.006,36538728320.0,23822273816.0,34878808991.76872,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.75,loo,7412584.592,6826434.959,4145533.625,18561389.76,5811142.79,6830526.181113264,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.75,waic,50318710279.0,35332289448.0,6682106.536,41094577850.0,32951305495.0,44003436563.42432,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.975,loo,9030432.838,8278019.722999998,4971541.704,21902830.2,7076328.935,8356382.685995335,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,0.975,waic,69179931547.0,50357256566.0,8030942.14,49777329789.0,50349842692.0,61393580205.9897,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,mean,loo,6563697.831,6064786.831,3712126.274,16808132.27,5147298.222,6029907.588132905,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,mean,waic,40422206653.0,27448672610.0,5974371.006,36538728320.0,23822273816.0,34878808991.76872,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,std,loo,1258561.395,1129221.205,642570.7,2599383.446,984217.4284,1186998.9021295132,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NY,std,waic,14672578231.0,11688267813.0,1049290.268,6754512621.0,13534722620.0,13528193080.77399,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OH,0.025,loo,3307536.044,3238992.775,3260443.159,32539333.24,3161801.036000001,3245652.8982342337,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.025,waic,-13628460.03,7920582.271000002,4276818.535,84519248024.0,5087173.68,4650222.307150097,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.25,loo,4000997.936,3916604.581,3983106.961,40099162.71,3844561.132,3961060.950831078,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.25,waic,248578623.0,33380341.32,5225648.79,118041000000.0,6203655.322000002,6198451.790679702,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.5,loo,4364858.157,4272148.243,4362289.456,44065813.58,4202806.108,4336436.345990645,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.5,waic,386158968.9,46739105.01,5723501.072000002,135630000000.0,6789474.472,7010809.510260925,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.75,loo,4728718.377,4627691.905,4741471.951,48032464.45,4561051.084,4711811.741150212,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.75,waic,523739314.9,60097868.7,6221353.353999998,153219000000.0,7375293.622,7823167.22984215,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.975,loo,5422180.268999998,5305303.711,5464135.753,55592293.92,5243811.18,5427219.793747055,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,0.975,waic,785946397.9,85557627.75,7170183.609,186741000000.0,8491775.264,9371396.713371752,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,mean,loo,4364858.157,4272148.243,4362289.456,44065813.58,4202806.108,4336436.345990645,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,mean,waic,386158968.9,46739105.01,5723501.072000002,135630000000.0,6789474.472,7010809.510260925,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,std,loo,539459.9702,527129.8227,562176.8082,5880965.38,531134.7964,556532.3936359909,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OH,std,waic,203976926.2,19805732.68,738116.8983,26077432680.0,868536.7717,1204403.3572712757,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_OK,0.025,loo,1483299.3280000002,1491011.2230000002,1460394.325,5660131.443,1468470.3480000002,1456889.9113642282,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.025,waic,-2442340.856,2667324.212,1875184.73,1196967982.0,2319967.125,1889796.616752836,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.25,loo,1750478.928,1758211.083,1730653.3280000002,6444643.1910000015,1734127.115,1725935.35888279,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.25,waic,9618079.749,16684499.96,2226514.205,1488829801.0,2750487.328,2257167.053316609,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.5,loo,1890668.36,1898411.145,1872458.525,6856277.372,1873517.514,1867103.8022789338,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.5,waic,15946195.76,24039327.55,2410857.168,1641970019.0,2976381.755,2449926.7270363867,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.75,loo,2030857.791,2038611.207,2014263.722,7267911.552,2012907.913,2008272.245675077,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.75,waic,22274311.77,31394155.14,2595200.131,1795110237.0,3202276.181000001,2642686.4007561645,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.975,loo,2298037.392,2305811.067,2284522.724,8052423.3,2278564.681,2277317.693193639,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,0.975,waic,34334732.37,45411330.88,2946529.606,2086972055.0,3632796.384,3010056.8373199375,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,mean,loo,1890668.36,1898411.145,1872458.525,6856277.372,1873517.514,1867103.8022789338,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,mean,waic,15946195.76,24039327.55,2410857.168,1641970019.0,2976381.755,2449926.7270363867,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,std,loo,207845.162,207860.9226,210240.6997,610289.7494,206660.5149,209296.64736210485,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OK,std,waic,9382078.834,10904283.7,273307.2862,227046027.4,334911.5773,285785.9198953582,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_OR,0.025,loo,416020.3674,386209.4403,273349.983,545101.1716,321596.9928,424194.093213326,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.025,waic,124795890.4,65510285.51,393045.4319,138781400.7,-5366398.323,48341861.73958448,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.25,loo,573337.2311,526477.6222,354306.8078,696092.7059999999,438061.7443,564812.8381751475,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.25,waic,334522641.7,222094114.2,519388.1171,243166292.5,91751398.62,196922261.5983929,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.5,loo,655881.5632,600076.4922,396784.9431,775318.1308,499170.928,638595.6489294907,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.5,waic,444566499.8,304253821.9,585680.2635,297937160.5,142709213.9,274882561.46853834,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.75,loo,738425.8952,673675.3622,439263.0785,854543.5557,560280.1117,712378.4596838339,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.75,waic,554610357.8,386413529.7,651972.4099,352708028.5,193667029.2,352842861.33868366,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.975,loo,895742.7589,813943.5442,520219.9032,1005535.09,676744.8632,852997.2046456555,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,0.975,waic,764337109.1,542997358.4,778315.0951,457092920.4,290784826.1,501423261.197492,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,mean,loo,655881.5632,600076.4922,396784.9431,775318.1308,499170.928,638595.6489294907,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,mean,waic,444566499.8,304253821.9,585680.2635,297937160.5,142709213.9,274882561.46853834,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,std,loo,122380.4099,109117.8479,62978.1777,117459.7906,90600.61132,109390.5589119682,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_OR,std,waic,163151268.0,121810165.0,98284.88336,81203410.43,75550170.0,115584113.54283953,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_PA,0.025,loo,4696129.504,3033045.775,3072355.218000001,13504303.75,3037244.105,3063309.68165641,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.025,waic,414328729.7,-13708254.98,4044124.53,18977856190.0,-4832669.3780000005,4098152.438990722,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.25,loo,5679654.253,3677828.875,3772368.333,16191874.31,3683665.083,3756076.6530832318,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.25,waic,595993638.2,15832023.94,4956018.835,28134017306.0,17561616.4,5033304.8782667285,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.5,loo,6195710.774,4016147.279,4139665.988,17602045.54,4022842.884,4119572.24795234,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.5,waic,691313416.4,31331840.9,5434490.783,32938265154.0,29311922.87,5523980.395761192,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.75,loo,6711767.296,4354465.6839999985,4506963.643,19012216.78,4362020.685,4483067.842821448,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.75,waic,786633194.5,46831657.86,5912962.732000002,37742513002.0,41062229.34,6014655.913255656,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.975,loo,7695292.044,4999248.784,5206976.758,21699787.34,5008441.663,5175834.81424827,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,0.975,waic,968298103.0,76371936.77,6824857.036,46898674118.0,63456515.12,6949808.352531661,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,mean,loo,6195710.774,4016147.279,4139665.988,17602045.54,4022842.884,4119572.24795234,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,mean,waic,691313416.4,31331840.9,5434490.783,32938265154.0,29311922.87,5523980.395761192,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,std,loo,765106.5437,501591.6172,544556.3177,2090723.005,502865.7603,538919.3753699529,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PA,std,waic,141321314.5,22980063.02,709383.5724,7122788518.0,17421030.45,727476.610803677,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.025,loo,336885.5674,329133.0962,294264.216,449554.6018,312571.9005,330825.8919432913,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.025,waic,2185887.103,-1162448.502,374036.4935,6351442.971,-5384448.171,405422.6174406407,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.25,loo,429681.643,420429.2549,451831.4909,696030.2435,422864.4575,466163.8688986906,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.25,waic,8933263.165,6557957.895,583443.7053,19622943.01,16094576.74,622556.2005435036,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.5,loo,478371.8464,468332.4502,534507.214,825356.2849,480735.084,537175.8548489778,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.5,waic,12473618.83,10608863.66,693319.9005,26586513.74,27364644.83,736486.4313590373,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.75,loo,527062.0497,516235.6455,617182.9371,954682.3263,538605.7104,608187.8407992647,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.75,waic,16013974.5,14659769.42,803196.0958,33550084.47,38634712.91,850416.6621745711,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.975,loo,619858.1253,607531.8042,774750.212,1201157.968,648898.2674,743525.8177546641,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,0.975,waic,22761350.57,22380175.81,1012603.308,46821584.51,60113737.82,1067550.2452774341,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,mean,loo,478371.8464,468332.4502,534507.214,825356.2849,480735.084,537175.8548489778,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,mean,waic,12473618.83,10608863.66,693319.9005,26586513.74,27364644.83,736486.4313590373,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,std,loo,72188.20349,71021.38361,122575.2105,191739.0758,85799.11914,105282.52791038435,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_PR,std,waic,5248939.171,6005881.869,162902.6908,10324205.41,16709027.95,168913.2129619655,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_RI,0.025,loo,325799.2772,336578.2413,196214.0172,275556.346,264252.6012,282201.0925199786,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.025,waic,70306275.08,64222561.11,290881.029,21991560.18,-1153820.971,42575674.76846403,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.25,loo,446706.5741,456380.1035,262978.6255,375396.1743,355880.58700000006,400153.99662082025,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.25,waic,171171826.8,179515762.7,395094.4005,50727753.18,40833268.95,127228234.27208824,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.5,loo,510146.7663,519240.2729,298010.0893,427782.2424,403957.8923,462044.0156475187,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.5,waic,224096093.2,240010232.9,449775.2717,65805665.38,62863941.39,171645525.71799368,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.75,loo,573586.9585,582100.4423,333041.553,480168.3106,452035.1977,523934.0346742171,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.75,waic,277020359.5,300504703.2,504456.1428,80883577.58,84894613.83,216062817.16389918,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.975,loo,694494.2554,701902.3045,399806.1613,580008.1389,543663.1835,641886.9387750587,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,0.975,waic,377885911.2,415797904.8,608669.5143,109619770.6,126881703.7,300715376.6675234,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,mean,loo,510146.7663,519240.2729,298010.0893,427782.2424,403957.8923,462044.0156475187,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,mean,waic,224096093.2,240010232.9,449775.2717,65805665.38,62863941.39,171645525.71799368,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,std,loo,94056.56971,93196.62659,51937.72583,77667.70087,71279.51955,91758.27951233703,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_RI,std,waic,78465634.72,89689235.73,81069.98083,22354546.08,32662723.84,65853174.83770935,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.025,loo,1535953.84,1467527.407,1338116.414,13662006.55,1447547.981,1431931.8248079752,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.025,waic,161713297.8,38422897.38,1783324.39,113673000000.0,-27194386.76,7745869.797749072,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.25,loo,1887853.54,1802014.264,1603589.4130000004,16064921.35,1757431.093,1723485.3155129787,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.25,waic,1114025801.0,745045212.5,2171783.941,146143000000.0,375991412.5,47987274.07068124,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.5,loo,2072495.7,1977519.888,1742883.389,17325733.39,1920027.104,1876463.7540226944,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.5,waic,1613705223.0,1115810721.0,2375609.096,163181000000.0,587543446.6,69101983.32772161,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.75,loo,2257137.861,2153025.511,1882177.365,18586545.44,2082623.115,2029442.19253241,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.75,waic,2113384646.0,1486576230.0,2579434.252,180218000000.0,799095480.6,90216692.58476196,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.975,loo,2609037.561,2487512.369,2147650.365,20989460.23,2392506.226,2320995.683237413,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,0.975,waic,3065697149.0,2193198545.0,2967893.802,212688000000.0,1202281280.0,130458096.85769412,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,mean,loo,2072495.7,1977519.888,1742883.389,17325733.39,1920027.104,1876463.7540226944,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,mean,waic,1613705223.0,1115810721.0,2375609.096,163181000000.0,587543446.6,69101983.32772161,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,std,loo,273750.8773,260205.0266,206517.5578,1869282.735,241065.2064,226806.17231802735,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SC,std,waic,740825819.8,549697766.2,302191.6274,25259350699.0,313647515.0,31304714.78758881,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_SD,0.025,loo,398904.5648,392489.0616,381835.0648,385937.501,389501.909,382352.48577246227,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,0.025,waic,248267.1536,664367.0746,475835.58700000006,794528.3459,580681.4482,479660.7927031095,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,0.25,loo,481546.6027,473596.0068,466134.7348,470602.9603,470557.8191,466204.8745436064,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,0.25,waic,2627786.811,904957.4278,582720.9044,1278071.795,707960.2966,590661.2006741335,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,0.5,loo,524908.9713,516152.9105,510366.8647,515027.0203,513087.9447,510202.31552262156,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,0.5,waic,3876323.402,1031195.452,638803.7484,1531787.576,774743.6488,648903.2373044882,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,0.75,loo,568271.3399,558709.8142,554598.9947,559451.0803,555618.0702,554199.7565016368,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
